date,open,high,low,close,adj_close,volume
2007-02-22,146.0500,146.4200,145.1700,145.8700,102.0166,79067400
2007-02-23,145.7400,145.7900,145.0300,145.3000,101.6180,71966200
2007-02-26,145.8300,145.9500,144.7500,145.1700,101.5271,69192800
2007-02-27,143.8800,144.2000,139.0000,139.5000,97.5617,274466500
2007-02-28,140.3900,141.9800,139.8000,140.9300,98.5618,177536300
2007-03-01,139.3400,141.2500,138.0500,140.5100,98.2681,212828600
2007-03-02,140.0500,140.6600,138.6600,138.6700,96.9812,162574000
2007-03-05,137.9300,139.5800,137.3300,137.3500,96.0580,143750400
2007-03-06,138.7800,140.1200,137.7200,139.7000,97.7016,143333300
2007-03-07,139.5900,140.4600,139.4000,139.5600,97.6036,115144900
2007-03-08,140.5400,141.1600,140.0700,140.7400,98.4289,117891600
2007-03-09,141.3100,141.4200,140.0800,140.7800,98.4569,107765100
2007-03-12,140.4200,141.3400,140.1600,140.9900,98.6038,80366900
2007-03-13,140.1800,140.7700,138.0400,138.2500,96.6875,190605200
2007-03-14,138.4300,139.3600,136.7500,139.2800,97.4078,231853800
2007-03-15,138.9700,139.9900,138.8000,139.4700,97.5407,132435900
2007-03-16,139.3100,139.6300,138.1200,138.5300,97.2676,121531600
2007-03-19,139.2600,140.3300,139.1500,140.2000,98.4401,96161200
2007-03-20,140.0800,141.0500,139.9600,140.9700,98.9808,82147400
2007-03-21,141.1000,143.6500,140.8200,143.2900,100.6097,152368700
2007-03-22,143.4800,143.6800,142.7900,143.1800,100.5325,118942200
2007-03-23,143.2800,143.8100,143.1500,143.3900,100.6799,74416800
2007-03-26,143.5000,143.6500,142.0900,143.2000,100.5466,113787500
2007-03-27,143.1200,143.1600,142.3900,142.8600,100.3079,99864600
2007-03-28,142.1400,142.4700,141.2600,141.8200,99.5776,152907900
2007-03-29,142.5400,142.6100,141.1900,141.9700,99.6829,139432700
2007-03-30,142.2400,142.8400,140.5600,142.0000,99.7040,128194100
2007-04-02,142.1600,142.4600,141.4800,142.1600,99.8163,79416400
2007-04-03,142.9700,143.9800,142.9100,143.6900,100.8906,82417800
2007-04-04,143.6900,143.9500,143.1600,143.8500,101.0030,63995200
2007-04-05,143.6700,144.4400,143.6100,144.2400,101.2768,46822800
2007-04-09,144.6500,144.8000,144.1500,144.4400,101.4172,50967400
2007-04-10,144.3300,144.8500,144.2700,144.6100,101.5366,56620000
2007-04-11,144.8200,144.8600,143.5400,144.0200,101.1223,106365700
2007-04-12,143.7400,144.9200,143.3400,144.6600,101.5717,115534400
2007-04-13,144.9000,145.3200,144.3600,145.3200,102.0351,84287000
2007-04-16,145.8300,146.8600,145.8200,146.7000,103.0041,83064600
2007-04-17,146.9700,147.4000,146.6500,147.0900,103.2779,108424100
2007-04-18,146.6000,147.7000,146.5700,147.2700,103.4043,88345300
2007-04-19,146.5500,147.4000,146.3600,147.2300,103.3762,102947700
2007-04-20,148.2200,148.6200,147.0400,148.6200,104.3521,124114100
2007-04-23,148.3700,148.7300,147.9700,148.0600,103.9589,77270800
2007-04-24,148.2300,148.4000,147.3200,148.1200,104.0011,114471000
2007-04-25,148.7300,149.6600,148.0200,149.4800,104.9560,108418800
2007-04-26,149.4900,149.8000,149.1000,149.6500,105.0754,88741600
2007-04-27,149.0900,149.7400,148.8400,149.5300,104.9911,108191100
2007-04-30,149.6400,149.7400,148.2100,148.2900,104.1205,100874100
2007-05-01,148.4200,149.4700,147.6700,148.6700,104.3873,134342700
2007-05-02,148.9000,149.9500,148.7500,149.5400,104.9982,87129800
2007-05-03,149.9700,150.4000,149.7300,150.3500,105.5669,86569700
2007-05-04,150.7500,151.1200,150.2200,150.9200,105.9671,96409000
2007-05-07,150.8800,151.2000,150.8100,150.9500,105.9882,63461400
2007-05-08,150.5800,150.9200,150.1300,150.7500,105.8477,80584000
2007-05-09,150.6400,152.8200,150.3700,151.1600,106.1356,102070100
2007-05-10,150.7300,151.0200,149.2700,149.5800,105.0262,153617800
2007-05-11,149.7500,150.9300,149.7200,150.8600,105.9250,113408900
2007-05-14,150.8600,151.3000,149.7900,150.5300,105.6932,108027500
2007-05-15,150.7000,151.6600,150.1900,150.5700,105.7213,180673300
2007-05-16,150.8000,151.6300,150.3800,151.6000,106.4445,114166500
2007-05-17,151.3800,151.9600,151.1100,151.3000,106.2339,101132800
2007-05-18,152.0100,152.6200,151.8100,152.6200,107.1607,99182000
2007-05-21,152.5800,153.2300,152.5000,152.5400,107.1045,174664600
2007-05-22,152.7000,153.1600,152.3800,152.4200,107.0203,82148800
2007-05-23,152.9500,153.5000,152.3600,152.4400,107.0344,133786600
2007-05-24,152.5300,153.2100,150.7400,151.0600,106.0654,187593000
2007-05-25,151.5000,152.0200,151.1800,151.6900,106.5077,83309200
2007-05-29,151.9400,152.5000,151.4500,152.2400,106.8939,82020000
2007-05-30,151.4600,153.5400,151.3400,153.4800,107.7645,129013600
2007-05-31,153.6700,153.8900,153.1200,153.3200,107.6522,114866700
2007-06-01,153.8800,154.4000,153.5100,154.0800,108.1859,107771700
2007-06-04,153.5400,154.3900,153.4800,154.1000,108.1999,78008800
2007-06-05,153.7400,153.9000,152.8600,153.4900,107.7716,126917900
2007-06-06,152.8600,152.9500,151.7500,151.8400,106.6131,164096800
2007-06-07,151.5600,152.5000,149.0600,149.1000,104.6892,232414600
2007-06-08,149.5800,151.1900,149.0900,151.0400,106.0513,175886000
2007-06-11,150.9300,151.9500,150.7000,151.3000,106.2339,102015600
2007-06-12,150.6700,151.5400,149.5500,149.6500,105.0754,233898000
2007-06-13,150.5000,152.0700,149.7200,151.8900,106.6482,193208200
2007-06-14,152.0600,153.1200,152.0300,152.8600,107.3292,146396500
2007-06-15,153.1400,153.6600,152.9300,153.0700,107.9399,154030800
2007-06-18,153.3800,153.3900,152.6600,152.8900,107.8130,88537500
2007-06-19,152.5500,153.3800,152.3600,153.2700,108.0809,110851700
2007-06-20,153.5800,153.5800,150.9600,151.1400,106.5790,177119700
2007-06-21,151.0800,152.1100,150.2500,151.9800,107.1713,205262000
2007-06-22,151.5200,151.7700,149.8500,150.5500,106.1629,204964700
2007-06-25,150.2400,151.2500,149.0200,149.8300,105.6552,232014400
2007-06-26,150.2100,150.4600,148.2800,148.2900,104.5693,198445700
2007-06-27,148.1300,150.5700,148.0600,150.4000,106.0571,213638000
2007-06-28,150.3800,151.4100,149.6700,150.3800,106.0430,157705000
2007-06-29,150.9000,151.6500,149.1500,150.4300,106.0782,199701800
2007-07-02,150.8700,151.9200,150.7700,151.7900,107.0373,103357000
2007-07-03,152.1800,152.5000,151.9900,152.3400,107.4251,54048400
2007-07-05,152.4000,152.5600,151.6300,152.1800,107.3123,89279000
2007-07-06,152.3800,153.1700,151.9300,152.9800,107.8765,81109000
2007-07-09,153.1600,153.3600,152.6200,153.1000,107.9610,72348100
2007-07-10,152.2900,152.6100,150.7700,150.9200,106.4238,180362600
2007-07-11,150.7500,152.0500,150.5200,151.9900,107.1783,175607600
2007-07-12,152.3700,154.7500,152.3400,154.3900,108.8708,133882500
2007-07-13,154.5700,155.4600,154.3900,154.8500,109.1951,111794300
2007-07-16,154.9900,155.5300,154.5800,154.8300,109.1810,98378700
2007-07-17,154.9300,155.4800,154.6800,154.7500,109.1246,126201300
2007-07-18,154.2300,154.8000,153.3000,154.4700,108.9272,237887400
2007-07-19,155.2000,155.5300,154.7500,155.0700,109.3503,145212700
2007-07-20,154.8900,154.9900,152.8300,153.5000,108.2432,245502500
2007-07-23,154.1800,154.7200,153.3000,153.9700,108.5746,121183900
2007-07-24,153.1200,154.2800,150.7600,151.3000,106.6918,256732400
2007-07-25,152.0200,152.3900,150.2500,151.6100,106.9104,265214500
2007-07-26,150.1900,150.8000,146.3900,148.0200,104.3788,467592500
2007-07-27,148.2100,148.8700,145.0500,145.1100,102.3268,422987600
2007-07-30,145.9300,147.8100,145.2900,147.3800,103.9275,283017500
2007-07-31,148.3300,149.4600,145.0400,145.7200,102.7569,316976700
2007-08-01,145.1800,147.0100,143.9500,146.4300,103.2576,467670000
2007-08-02,146.7600,147.7600,145.2600,147.6000,104.0826,294758400
2007-08-03,147.2800,147.5800,143.2000,143.8000,101.4030,359398200
2007-08-06,144.2100,146.8300,142.5300,146.2100,103.1025,324980000
2007-08-07,145.9400,149.0000,145.2300,147.7700,104.2025,232568700
2007-08-08,148.4100,150.5900,147.3400,149.8300,105.6552,274930600
2007-08-09,147.4300,148.9500,145.2900,145.3900,102.5242,357622100
2007-08-10,144.3900,146.5000,143.1200,144.7100,102.0447,411018400
2007-08-13,146.5000,146.8900,145.0200,145.2300,102.4114,181917200
2007-08-14,145.7000,146.0600,142.7200,143.0100,100.8460,264134500
2007-08-15,142.7200,144.4600,140.6200,141.0400,99.4568,323834000
2007-08-16,139.7900,142.9400,137.0000,142.1000,100.2042,546743700
2007-08-17,145.5000,145.8100,141.3900,144.7100,102.0447,388218100
2007-08-20,145.1700,145.4700,143.2900,144.6400,101.9954,187320400
2007-08-21,144.6000,145.9700,144.1400,144.9300,102.1999,157066400
2007-08-22,146.0100,146.8000,145.3300,146.6500,103.4127,173156700
2007-08-23,147.3400,147.6500,145.6100,146.5200,103.3211,203915300
2007-08-24,146.4800,148.3300,146.2800,148.3300,104.5974,128901900
2007-08-27,147.8500,148.3300,146.7300,146.9500,103.6243,113024300
2007-08-28,146.1600,146.2500,143.4600,143.7200,101.3466,219790700
2007-08-29,144.3700,146.7400,143.9600,146.5400,103.3352,207654200
2007-08-30,145.4500,147.1900,145.3100,146.1500,103.0602,191817300
2007-08-31,147.6500,148.5000,146.8300,147.5900,104.0756,185477500
2007-09-04,147.4500,149.9800,147.4000,149.0800,105.1263,120062000
2007-09-05,148.2000,148.3600,147.0000,147.7900,104.2166,166261800
2007-09-06,147.9500,148.6100,147.1200,148.1300,104.4564,127878400
2007-09-07,146.4800,146.8900,145.2600,146.0700,103.0038,235447600
2007-09-10,146.5200,146.7200,144.3300,145.7900,102.8063,192305900
2007-09-11,146.2400,147.7000,146.1300,147.4900,104.0051,162081900
2007-09-12,147.2900,148.4400,146.9800,147.8700,104.2731,149554600
2007-09-13,148.5500,149.4500,148.2000,148.9100,105.0064,154079000
2007-09-14,147.9600,149.0900,147.7400,148.9000,104.9994,121911000
2007-09-17,148.3100,148.6500,147.6300,148.1000,104.4352,109870800
2007-09-18,148.8300,152.5000,148.1300,152.4600,107.5098,263759500
2007-09-19,153.4100,154.3900,152.7100,153.3600,108.1444,193779900
2007-09-20,153.3400,153.4300,152.1100,152.2800,107.3828,175186800
2007-09-21,152.7100,153.1200,151.7400,151.9700,107.6726,141457500
2007-09-24,152.4200,152.8200,151.3600,151.6900,107.4742,139450200
2007-09-25,150.8100,151.6600,150.4700,151.3900,107.2617,142289900
2007-09-26,152.2500,152.7700,151.3900,152.1900,107.8285,135547000
2007-09-27,152.9100,153.1000,152.1900,153.0900,108.4661,102713300
2007-09-28,152.8500,153.1900,151.9800,152.5800,108.1048,133372100
2007-10-01,152.6000,154.7500,152.5000,154.3000,109.3234,148162300
2007-10-02,154.6100,154.6500,153.8100,154.0900,109.1747,112978800
2007-10-03,153.8100,154.4100,153.0100,153.7800,108.9550,119055900
2007-10-04,154.1100,154.2600,153.5900,154.0200,109.1251,76864400
2007-10-05,155.0300,156.1000,154.6300,155.8500,110.4217,134579700
2007-10-08,155.3900,155.4900,154.7700,155.0200,109.8336,71280400
2007-10-09,155.6000,156.5000,155.0300,156.4800,110.8680,94054300
2007-10-10,156.0400,156.4400,155.4100,156.2200,110.6837,101711100
2007-10-11,156.9300,157.5200,154.5400,155.4700,110.1524,233529100
2007-10-12,155.4600,156.3500,155.2700,156.3300,110.7618,124546700
2007-10-15,156.2700,156.3600,153.9400,155.0100,109.8265,161151900
2007-10-16,154.4100,154.5200,153.4700,153.7800,108.9550,166525700
2007-10-17,154.9800,155.0900,152.4700,154.2500,109.2880,216687300
2007-10-18,153.4500,154.1900,153.0800,153.6900,108.8913,148367500
2007-10-19,153.0900,156.4800,149.6600,149.6700,106.0430,297169900
2007-10-22,148.8600,150.7600,148.6600,150.5400,106.6594,261989800
2007-10-23,151.4600,151.9500,150.2500,151.7600,107.5238,180085100
2007-10-24,151.2100,151.7400,148.8400,151.4800,107.3254,326694200
2007-10-25,151.6500,152.2900,149.8800,151.8400,107.5805,237374500
2007-10-26,153.0600,153.6200,151.9000,153.6200,108.8417,176484000
2007-10-29,153.9300,154.4400,153.5500,154.1300,109.2030,106841000
2007-10-30,153.4500,153.7500,152.8700,153.0600,108.4449,132981600
2007-10-31,153.9800,155.2700,152.8400,154.6500,109.5714,220954400
2007-11-01,153.2900,153.4100,150.5900,151.0300,107.0066,333040800
2007-11-02,151.5300,152.0000,149.2100,151.2000,107.1270,331228200
2007-11-05,149.6400,151.1600,148.9700,150.0500,106.3122,226841000
2007-11-06,150.8600,152.1100,149.9000,152.0700,107.7435,177800500
2007-11-07,150.4400,151.1300,147.5500,147.9100,104.7961,306639700
2007-11-08,147.9900,148.4000,145.0700,147.1600,104.2647,374509900
2007-11-09,145.6900,147.5400,144.8900,145.1400,102.8335,277745100
2007-11-12,145.2100,146.6100,143.7000,143.7000,101.8132,243087800
2007-11-13,145.3700,148.3100,145.2200,148.0800,104.9165,191117400
2007-11-14,149.2200,149.4000,146.7800,147.6700,104.6260,230558800
2007-11-15,146.5700,147.4900,144.5200,145.5400,103.1169,263111100
2007-11-16,146.3100,146.4700,144.5700,145.7900,103.2940,308770600
2007-11-19,145.2800,145.3600,143.1900,143.7600,101.8557,267746000
2007-11-20,144.0200,145.5300,142.1100,144.6400,102.4792,414767500
2007-11-21,143.0800,143.9100,141.6700,141.6800,100.3820,259012400
2007-11-23,143.0700,144.3400,142.7000,144.1300,102.1179,77688400
2007-11-26,144.4300,144.8800,140.6600,140.9500,99.8648,214232000
2007-11-27,141.7400,143.2300,140.9500,142.5700,101.0126,293897900
2007-11-28,144.1900,147.4700,144.1400,147.1300,104.2434,258596900
2007-11-29,146.6200,147.7200,146.1000,147.1800,104.2788,199409900
2007-11-30,149.0400,149.8700,147.3300,148.6600,105.3274,222908000
2007-12-03,148.1900,148.4500,147.2900,147.6800,104.6331,146430400
2007-12-04,146.6600,147.5400,146.3100,146.3600,103.6979,136533900
2007-12-05,147.9300,149.2000,147.8300,148.8100,105.4338,171130000
2007-12-06,148.6300,151.2100,148.5700,150.9400,106.9429,154457400
2007-12-07,151.4200,151.5000,150.5500,150.9100,106.9216,148980100
2007-12-10,151.2800,152.2500,150.8600,152.0800,107.7505,123914300
2007-12-11,152.1400,152.8900,147.8300,147.9100,104.7961,250346400
2007-12-12,151.0600,151.7700,147.2000,149.3700,105.8305,322435600
2007-12-13,148.3200,149.3900,147.3000,149.0600,105.6109,237551300
2007-12-14,147.9300,149.1000,147.1000,147.1700,104.2717,159152900
2007-12-17,146.6100,146.8700,144.8600,145.0700,102.7839,177269400
2007-12-18,146.1000,146.4800,143.9600,145.8800,103.3578,245569300
2007-12-19,145.9400,146.8900,144.9400,145.8800,103.3578,198917200
2007-12-20,146.8400,146.8600,145.1800,146.8000,104.0096,214813800
2007-12-21,147.3700,148.4200,147.0900,148.1300,105.5089,146084400
2007-12-24,148.8200,149.4800,148.4800,149.2300,106.2925,45601400
2007-12-26,148.6500,149.6800,148.5000,149.5500,106.5204,67093100
2007-12-27,149.0200,149.0300,147.3200,147.6700,105.1813,122981700
2007-12-28,148.5400,148.6100,146.9000,147.3000,104.9178,116398100
2007-12-31,147.1000,147.6100,146.0600,146.2100,104.1414,108126800
2008-01-02,146.5300,146.9900,143.8800,144.9300,103.2297,204935600
2008-01-03,144.9100,145.4900,144.0700,144.8600,103.1799,125133300
2008-01-04,143.3400,143.4400,140.9100,141.3100,100.6513,232330900
2008-01-07,141.8100,142.2300,140.1000,141.1900,100.5658,234991000
2008-01-08,142.0800,142.9000,138.4400,138.9100,98.9418,326365700
2008-01-09,139.0900,140.7900,137.7000,140.3700,99.9817,301824900
2008-01-10,139.6800,142.8000,139.3700,141.2900,100.6370,335701200
2008-01-11,140.7800,141.9000,139.0000,140.1500,99.8250,267076600
2008-01-14,141.1600,141.8600,140.4000,141.2800,100.6299,170365500
2008-01-15,139.7900,141.4900,137.9000,138.1700,98.4147,239940100
2008-01-16,137.3600,139.1200,136.2800,136.9800,97.5671,378802600
2008-01-17,137.8100,137.8800,132.9300,133.4300,95.0385,397892600
2008-01-18,134.7400,135.0200,131.1000,132.0600,94.0627,348561500
2008-01-22,127.2100,132.4300,126.0000,130.7200,93.1083,435923700
2008-01-23,127.0900,134.1900,126.8400,133.8600,95.3448,511913000
2008-01-24,134.4800,135.4600,133.3100,134.9900,96.1497,259949300
2008-01-25,136.5100,136.7600,132.6000,133.0400,94.7607,269603900
2008-01-28,133.2600,135.5200,132.0600,135.2400,96.3278,217934600
2008-01-29,136.1000,136.4500,134.8800,135.9100,96.8050,168968300
2008-01-30,135.5800,138.5400,134.6000,134.9100,96.0927,334939200
2008-01-31,133.4000,138.5400,133.2000,137.3700,97.8449,343680800
2008-02-01,137.9400,139.6100,137.5200,139.5800,99.4190,206843600
2008-02-04,139.2100,139.3000,137.6400,137.8200,98.1654,124694300
2008-02-05,135.9400,136.2500,133.6700,134.1300,95.5371,286882500
2008-02-06,134.5800,135.2500,132.4100,133.0500,94.7679,250792900
2008-02-07,131.8000,134.7900,131.7300,133.9300,95.3947,297368100
2008-02-08,133.0900,134.2200,132.1000,133.0700,94.7821,221643500
2008-02-11,133.1000,134.2300,132.0400,133.7500,95.2665,188576300
2008-02-12,134.9100,136.3100,133.9800,134.9900,96.1497,256654400
2008-02-13,136.0100,137.0600,135.1400,136.3700,97.1326,181967800
2008-02-14,136.9500,137.0000,134.7900,135.1700,96.2779,215207200
2008-02-15,134.5000,135.2200,133.9100,135.1400,96.2565,154110300
2008-02-19,136.7200,136.8900,134.6100,135.5200,96.5272,145190000
2008-02-20,133.9900,136.5500,133.7600,135.9200,96.8121,220085700
2008-02-21,136.6600,137.0100,134.0700,134.7900,96.0072,201051200
2008-02-22,134.9700,135.8500,132.8600,135.6200,96.5984,205491000
2008-02-25,135.5400,137.6500,134.7800,137.3300,97.8164,190107000
2008-02-26,136.7500,138.9500,136.5000,138.3600,98.5500,212420700
2008-02-27,137.5600,139.1400,137.4100,138.2200,98.4503,168395800
2008-02-28,137.2400,137.9600,136.5500,136.8700,97.4887,170831100
2008-02-29,135.6000,135.6800,132.7800,133.8200,95.3163,252715200
2008-03-03,133.1400,133.8100,132.2400,133.5000,95.0884,189483500
2008-03-04,132.2300,133.4000,130.9900,132.9900,94.7251,282513100
2008-03-05,133.4200,134.7700,132.3400,133.8300,95.3234,270681400
2008-03-06,132.9800,133.2200,130.5500,131.0600,93.3505,247911700
2008-03-07,129.7700,131.7400,128.5800,129.7100,92.3889,326434600
2008-03-10,129.8400,129.9300,127.5900,128.0000,91.1709,235683600
2008-03-11,130.7200,132.7200,128.9500,132.6000,94.4473,341440600
2008-03-12,132.7400,133.7700,131.1600,131.3600,93.5641,229161100
2008-03-13,129.6100,132.6400,128.6000,131.6500,93.7707,351504200
2008-03-14,132.7700,132.8100,127.7800,129.6100,92.3177,484687800
2008-03-17,126.5700,129.2600,126.0700,128.3000,91.3846,405311100
2008-03-18,130.6200,133.6900,129.9800,133.6300,95.1810,334416600
2008-03-19,134.1400,134.6500,130.0400,130.3200,92.8234,345971600
2008-03-20,130.0500,132.9100,129.2600,132.0800,94.5427,245320700
2008-03-24,133.3100,135.8100,133.2400,134.7200,96.4324,208977300
2008-03-25,134.8600,135.5500,133.7700,134.8500,96.5255,192947200
2008-03-26,134.4600,135.0900,133.1100,133.2000,95.3444,196934300
2008-03-27,134.2000,134.4400,132.3600,132.7800,95.0437,225153200
2008-03-28,132.9900,133.3600,131.0600,131.5100,94.1348,180896100
2008-03-31,131.2900,132.7300,131.0900,131.9700,94.4640,166692100
2008-04-01,133.6100,136.8400,133.5100,136.6100,97.7853,254547300
2008-04-02,137.0500,137.6700,135.9800,136.7000,97.8497,210910800
2008-04-03,135.9600,137.4400,135.7100,137.0400,98.0931,175884800
2008-04-04,137.1200,137.9600,136.1200,136.8900,97.9857,204446800
2008-04-07,137.8700,138.5700,136.7400,136.9600,98.0358,154245500
2008-04-08,136.1900,136.9200,135.9500,136.8200,97.9356,148937300
2008-04-09,136.6100,136.8000,134.8900,135.8300,97.2269,195610600
2008-04-10,135.4200,136.6700,134.9000,136.0200,97.3630,192967800
2008-04-11,134.4900,135.1200,133.0100,133.3800,95.4733,222973300
2008-04-14,133.1900,133.5400,132.5500,132.9300,95.1511,160522000
2008-04-15,133.5800,133.6900,132.3300,133.2400,95.3731,172389200
2008-04-16,134.5400,136.9100,134.5200,136.8500,97.9571,189268900
2008-04-17,136.0200,137.2500,135.6600,137.0500,98.1003,179665700
2008-04-18,138.9400,139.5600,138.2600,138.4800,99.1238,218530600
2008-04-21,138.2300,138.9800,137.8500,138.5500,99.1739,118587400
2008-04-22,138.1900,138.3100,136.9000,137.9400,98.7373,162166000
2008-04-23,138.0900,138.7800,137.1200,137.7200,98.5799,193309000
2008-04-24,138.0800,139.7400,137.0400,138.3200,99.0093,229381300
2008-04-25,139.4000,139.8900,137.9100,139.6000,99.9256,190788100
2008-04-28,139.8800,140.2500,139.3800,139.6300,99.9470,105610200
2008-04-29,139.3900,139.7300,138.6100,139.0800,99.5533,125514100
2008-04-30,139.2900,140.5900,138.2600,138.2600,98.9663,208395900
2008-05-01,138.3800,141.1200,138.2700,141.1200,101.0135,187279500
2008-05-02,142.3400,142.3700,140.5600,141.5100,101.2927,181585500
2008-05-05,141.0500,141.6100,140.4100,140.8300,100.8060,118504500
2008-05-06,140.0200,142.2000,139.6900,142.0500,101.6793,179339800
2008-05-07,141.8900,142.0400,139.1300,139.5200,99.8683,199267300
2008-05-08,139.7400,140.3200,138.9800,139.1600,99.6106,178321200
2008-05-09,138.6000,139.3900,138.4500,138.9000,99.4244,152588200
2008-05-12,139.2500,140.5600,138.7300,140.4600,100.5411,147865900
2008-05-13,140.8000,140.8900,139.7300,140.4800,100.5554,159132200
2008-05-14,141.0700,142.2000,140.4600,140.7700,100.7630,181910800
2008-05-15,141.0400,142.6300,140.8300,142.5300,102.0228,166927000
2008-05-16,142.8600,142.8700,141.6100,142.6600,102.1159,204236800
2008-05-19,142.8100,144.3000,142.3000,143.0500,102.3951,165664400
2008-05-20,142.2700,142.3400,141.0000,141.8900,101.5647,178552100
2008-05-21,141.8100,142.1200,139.0000,139.4900,99.8468,252724800
2008-05-22,139.4300,140.1700,139.0000,139.5100,99.8611,170820400
2008-05-23,139.0500,139.6600,137.5200,137.6400,98.5225,181376400
2008-05-27,137.8000,139.0000,137.5300,138.6600,99.2527,168322900
2008-05-28,139.1700,140.0000,138.0000,139.3000,99.7108,181288100
2008-05-29,139.1300,140.9300,139.0800,140.0000,100.2118,173927200
2008-05-30,140.4700,140.7400,139.9400,140.3500,100.4624,117362000
2008-06-02,139.8300,139.8600,138.0000,138.9000,99.4244,181069900
2008-06-03,139.3000,139.6200,137.2300,138.0900,98.8447,271965700
2008-06-04,137.7000,139.1600,137.4600,138.0200,98.7946,246637700
2008-06-05,138.5800,140.8900,138.3200,140.7800,100.7702,237867100
2008-06-06,139.5500,139.8000,136.2200,136.2900,97.5563,384276300
2008-06-09,136.8600,137.5000,135.4100,136.6200,97.7924,228263900
2008-06-10,135.6700,137.1000,135.3500,135.9400,97.3057,260234900
2008-06-11,135.9700,136.2600,133.9300,133.9400,95.8741,283890100
2008-06-12,134.6000,135.8700,133.5200,134.4500,96.2392,252791800
2008-06-13,135.1700,136.5200,134.4200,136.1500,97.4560,244726900
2008-06-16,135.5500,136.9300,135.4600,136.2300,97.5133,185832500
2008-06-17,137.0700,137.1200,135.3700,135.5700,97.0409,191707700
2008-06-18,134.6900,135.5200,133.7100,134.2500,96.0960,265893000
2008-06-19,134.1500,135.2400,133.5000,134.4200,96.2177,304204900
2008-06-20,132.8400,133.0900,131.2200,131.5800,94.6559,289275700
2008-06-23,132.0900,132.2300,131.3200,131.4500,94.5624,165096400
2008-06-24,131.0500,132.4400,130.1900,131.1900,94.3754,267300600
2008-06-25,131.7200,133.4000,131.2400,131.8100,94.8213,287853900
2008-06-26,130.5700,131.4200,128.0800,128.2300,92.2460,297775000
2008-06-27,128.2800,128.8600,127.0400,127.5300,91.7424,303423400
2008-06-30,127.8900,128.9100,127.3000,127.9800,92.0662,258842600
2008-07-01,126.5200,128.4700,125.9300,128.3800,92.3539,388622000
2008-07-02,128.7900,129.1600,125.9500,126.1800,90.7713,288064600
2008-07-03,127.1100,127.1100,124.9900,126.3100,90.8648,239352500
2008-07-07,126.7900,127.3400,123.9200,125.0200,89.9368,372427300
2008-07-08,124.9900,127.3900,124.2000,127.2400,91.5338,375973700
2008-07-09,127.5000,127.7400,124.3900,124.7900,89.7713,336729400
2008-07-10,124.4300,125.7900,123.5800,125.3000,90.1382,436475700
2008-07-11,123.9700,125.9000,122.4900,123.8400,89.0879,481124600
2008-07-14,125.2600,125.5000,122.4000,122.7200,88.2822,322720800
2008-07-15,121.8000,123.4900,120.0200,120.9900,87.0377,502502500
2008-07-16,121.4500,124.5700,121.1000,123.9600,89.1742,371642900
2008-07-17,125.1400,126.2600,124.0900,125.2000,90.0662,375490600
2008-07-18,126.1700,126.4200,125.1500,125.9800,90.6274,267030100
2008-07-21,126.5100,126.8000,125.1900,126.0500,90.6777,222863000
2008-07-22,125.1500,127.8000,124.8500,127.4800,91.7065,296904200
2008-07-23,127.8900,129.1500,127.5500,128.1700,92.2028,311698400
2008-07-24,128.3400,128.4100,125.1600,125.5100,90.2893,248634500
2008-07-25,125.8900,126.4900,125.1700,125.4800,90.2677,219131000
2008-07-28,125.5100,126.0600,123.4200,123.6400,88.9440,205201300
2008-07-29,123.9800,126.3800,123.6400,126.2800,90.8432,261505600
2008-07-30,127.1100,128.6000,126.2800,128.5300,92.4618,354710000
2008-07-31,127.4000,128.5700,126.6300,126.8300,91.2389,277402100
2008-08-01,127.1200,127.2800,125.4600,126.1600,90.7569,248690900
2008-08-04,126.0400,126.1400,124.7600,124.9900,89.9152,188239600
2008-08-05,126.0200,128.5600,124.9700,128.3600,92.3395,251577600
2008-08-06,128.0200,129.3000,127.4800,128.9300,92.7495,209555400
2008-08-07,127.9600,128.4400,126.5400,127.0100,91.3684,246312500
2008-08-08,126.5800,129.9300,126.3800,129.3700,93.0661,260811700
2008-08-11,129.4700,131.5100,129.2300,130.7100,94.0301,249425800
2008-08-12,130.2800,130.7000,128.7300,129.3500,93.0517,213200800
2008-08-13,128.7900,129.6500,127.6700,128.5700,92.4906,256393200
2008-08-14,127.8400,130.2800,127.7500,129.5400,93.1884,239555300
2008-08-15,129.9300,130.5000,129.3000,130.1700,93.6416,181000800
2008-08-18,130.4300,130.4800,127.6600,128.3900,92.3611,172275100
2008-08-19,127.4200,127.6900,126.5300,126.9900,91.3540,194673700
2008-08-20,127.3900,127.9500,126.3400,127.5800,91.7784,225498200
2008-08-21,126.7500,128.4400,126.6000,127.8000,91.9367,180609800
2008-08-22,128.6700,129.6500,127.8000,129.6500,93.2675,167715300
2008-08-25,128.8000,129.6500,126.7500,127.0200,91.3755,171936900
2008-08-26,127.0200,127.8700,126.5800,127.3900,91.6417,159117200
2008-08-27,127.5500,128.8300,127.3000,128.6300,92.5337,171032800
2008-08-28,129.2800,130.3400,129.1100,130.1900,93.6560,167537100
2008-08-29,129.7300,130.1400,128.5100,128.7900,92.6488,189195800
2008-09-02,130.0300,130.7100,127.5200,127.9900,92.0733,252364900
2008-09-03,127.8800,128.5000,126.9300,127.8800,91.9942,251947000
2008-09-04,126.9700,127.2300,123.9600,124.0300,89.2246,340042500
